STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,,,PRCP,TMAX,TMIN
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,01/01,0,60,37
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,01/02,0.04,57,42
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,01/03,0.01,77,46
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,01/04,1.62,75,55
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,01/05,0.01,58,34
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,01/06,0,65,34
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,01/07,0.03,65,38
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,01/08,0,64,30
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,01/09,0,63,32
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,01/10,0,65,33
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,01/11,0.05,75,54
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,01/12,0.71,73,63
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,01/13,1.68,72,62
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,01/14,0.01,73,63
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,01/15,0,78,58
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,01/16,0.07,76,58
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,01/17,0,61,40
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,01/18,0,60,36
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,01/19,0.11,61,42
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,01/20,0.01,54,27
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,01/21,0,44,25
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,01/22,0,53,24
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,01/23,0,55,33
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,01/24,0.49,65,42
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,01/25,0.18,60,40
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,01/26,0.01,57,34
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,01/27,0.02,63,44
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,01/28,0,62,35
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,01/29,0,54,34
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,01/30,0,59,38
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,01/31,1.07,50,36
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,02/01,0.14,53,38
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,02/02,0,66,35
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,02/03,0,80,38
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,02/04,0,75,51
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,02/05,0.02,74,56
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,02/06,1.98,74,60
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,02/07,0.72,63,43
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,02/08,0.02,49,28
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,02/09,0,56,33
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,02/10,0,72,35
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,02/11,0,77,61
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,02/12,0,77,57
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,02/13,0.23,77,58
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,02/14,0,62,43
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,02/15,0,57,31
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,02/16,0.26,53,37
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,02/17,0.07,65,42
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,02/18,0.24,61,52
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,02/19,0.45,61,48
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,02/20,0.9,51,36
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,02/21,0.12,47,30
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,02/22,0,58,24
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,02/23,0,64,28
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,02/24,0.16,60,46
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,02/25,0.42,67,45
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,02/26,0.01,66,55
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,02/27,0,59,35
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,02/28,0,60,30
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,02/29,0,59,32
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,03/01,0,67,27
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,03/02,0.05,73,40
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,03/03,0.66,72,54
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,03/04,0.3,63,52
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,03/05,1.3,55,47
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,03/06,0.11,63,44
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,03/07,0,61,35
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,03/08,0,61,31
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,03/09,0,76,32
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,03/10,0,75,33
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,03/11,0.04,80,51
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,03/12,0,84,53
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,03/13,0,84,63
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,03/14,0,80,60
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,03/15,0.04,72,55
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,03/16,0,63,48
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,03/17,0.13,74,51
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,03/18,0,77,55
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2020,03/19,0,88,62
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,03/20,0,88,63
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,03/21,0,88,64
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,03/22,0,85,53
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,03/23,0,59,47
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,03/24,0.93,62,53
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,03/25,0.35,75,58
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,03/26,0,75,45
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,03/27,0,89,54
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,03/28,0,90,64
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,03/29,0,88,66
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,03/30,0,-9999,60
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,03/31,0.24,79,52
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,04/01,0,67,44
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,04/02,0,71,40
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,04/03,0,78,39
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,04/04,0,82,49
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,04/05,0,83,51
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,04/06,0,87,54
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,04/07,0,88,60
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,04/08,0,89,59
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,04/09,0,89,67
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,04/10,0,87,57
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,04/11,0,76,38
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,04/12,0.82,77,47
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,04/13,0.8,83,-9999
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,04/14,0,85,54
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,04/15,0,83,51
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,04/16,0,73,41
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,04/17,0,78,41
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,04/18,0,82,59
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,04/19,0.11,80,45
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,04/20,0.58,70,56
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,04/21,0.01,81,47
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,04/22,0,79,47
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,04/23,0.15,76,54
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,04/24,0.1,82,58
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,04/25,0,85,54
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,04/26,0,84,60
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,04/27,0,77,48
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,04/28,0,84,45
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,04/29,0,85,57
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,04/30,0.73,84,55
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,05/01,0,76,47
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,05/02,0,83,45
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,05/03,0,90,55
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,05/04,0,91,62
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,05/05,0,91,65
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,05/06,0.01,89,63
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,05/07,0,79,45
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,05/08,0.02,75,44
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,05/09,0.02,71,43
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,05/10,0,78,42
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,05/11,0,77,50
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,05/12,0,74,43
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,05/13,0,80,49
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,05/14,0,87,55
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,68,33.99171,-81.02439,2020,05/15,0,88,56
