STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,,,PRCP,TMAX,TMIN
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,02/04,0.9,52,36
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,02/05,0,61,39
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,02/06,0,73,35
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,02/07,0.22,70,53
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,02/08,0.01,62,48
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,02/09,0,65,34
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,02/10,0.08,69,54
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,02/11,0.03,72,64
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,02/12,0.02,75,61
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,02/13,0.02,70,47
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,02/14,0,68,46
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,02/15,0,80,60
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,02/16,0,84,62
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,02/17,0,80,60
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,02/18,0,70,51
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,02/19,0,73,54
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,02/20,0.01,83,59
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,02/21,0,81,66
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,02/22,0,85,67
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,02/23,0,83,57
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,02/24,0,84,61
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,02/25,0.07,82,62
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,02/26,0.05,73,60
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,02/27,0,68,42
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,02/28,0.05,63,48
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,03/01,0.72,80,57
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,03/02,0.03,76,50
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,03/03,0,65,38
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,03/04,0,66,36
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,03/05,0,70,35
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,03/06,0.38,65,51
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,03/07,0.04,62,42
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,03/08,0,57,33
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,03/09,0,61,30
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,03/10,0,72,39
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,03/11,0,68,47
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,03/12,0.58,62,38
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,03/13,0.01,60,33
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,03/14,0,59,34
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,03/15,0,71,30
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,03/16,0,79,50
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,03/17,0.1,77,48
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,03/18,0,76,58
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,03/19,0.08,74,53
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,03/20,0.68,80,60
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,03/21,0,79,43
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,03/22,0,63,35
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,03/23,0,67,37
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,03/24,0,67,47
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,03/25,0.21,66,40
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,03/26,0.01,59,41
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,03/27,0,60,46
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,03/28,0,83,48
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,03/29,0,83,58
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,03/30,0.45,80,61
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,03/31,0.02,73,44
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,04/01,0,82,44
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,04/02,0,87,55
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,04/03,0,88,57
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,04/04,0.01,87,42
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,04/05,0,74,41
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,04/06,0,80,43
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,04/07,0.22,78,58
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,04/08,0.23,65,38
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,04/09,0.08,59,45
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,04/10,0,70,50
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,04/11,0,70,45
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,04/12,0,80,47
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,04/13,0,84,52
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,04/14,0,87,63
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,04/15,0.55,84,64
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,04/16,0.28,73,44
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,04/17,0,75,36
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,04/18,0,89,55
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,04/19,0,88,69
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,04/20,0,81,42
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,04/21,0,75,43
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,04/22,0,75,54
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,04/23,0.85,70,56
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,04/24,1.75,81,62
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,04/25,0,82,56
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,04/26,0,77,56
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,04/27,0.15,76,57
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,04/28,0,83,52
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,04/29,0,80,54
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,04/30,0,80,43
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,05/01,0,87,51
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,05/02,0,88,55
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,05/03,0,90,60
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,05/04,0,90,60
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,05/05,0,89,61
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,05/06,0,89,72
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,05/07,0,86,60
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,05/08,0,86,59
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,05/09,0,89,58
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,05/10,0,94,62
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,05/11,0,97,64
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,05/12,0,100,66
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,05/13,0,100,68
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,05/14,0,96,68
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,05/15,1.15,90,69
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,05/16,0.86,85,70
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,05/17,0.01,80,68
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,05/18,0.16,78,71
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,05/19,0.04,87,67
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,05/20,0.06,84,71
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,05/21,0,89,70
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,05/22,0.02,89,74
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,05/23,0,88,69
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,05/24,0.07,87,70
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,05/25,0.15,85,70
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,05/26,0,90,69
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,05/27,0.28,90,67
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,05/28,0.84,85,70
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,05/29,0.44,89,73
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,05/30,0,90,74
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,05/31,0,90,73
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,06/01,0.12,94,68
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,06/02,0,95,69
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,06/03,0,96,72
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,06/04,0,95,73
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,06/05,0,92,66
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,06/06,0,96,64
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,06/07,0,97,70
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,06/08,0.05,93,71
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,06/09,0,95,69
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,06/10,0,93,72
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,06/11,0.03,93,71
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,06/12,1,82,70
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,06/13,0,91,71
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,06/14,0,98,72
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,06/15,0.01,100,73
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,06/16,0,98,75
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,06/17,0,96,76
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,06/18,0,98,76
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,06/19,0,105,76
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,06/20,0,105,81
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,06/21,0.24,100,74
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,06/22,0,100,76
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,06/23,0.19,98,70
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,06/24,0,101,73
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,06/25,0.24,102,70
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,06/26,1,-9999,69
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,06/27,0.64,93,69
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,06/28,0.31,94,69
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,06/29,0,94,74
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,06/30,0,94,73
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,07/01,0,95,74
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,07/02,0.02,95,77
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,07/03,0,99,77
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,07/04,0,95,81
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,07/05,0,95,73
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,07/06,0.01,98,76
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,07/07,0,90,72
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,07/08,0,92,70
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,07/09,0,95,68
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,07/10,0,100,69
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,07/11,0,105,73
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,07/12,0.12,103,78
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,07/13,0.01,88,74
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,07/14,0,94,71
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,07/15,0,95,-9999
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,07/16,0,96,74
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,07/17,0.02,98,75
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,07/18,0,100,73
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,07/19,0,95,76
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,07/20,0,90,74
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,07/21,0,97,69
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,07/22,0.12,97,67
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,07/23,1.23,94,69
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,07/24,0.02,91,70
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,07/25,1.15,92,73
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,07/26,1.05,95,70
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,07/27,0,97,70
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,07/28,0,96,73
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,07/29,0.11,92,71
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,07/30,0.62,89,71
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,07/31,0.06,89,75
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,08/01,0.18,91,71
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,08/02,0.02,91,72
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,08/03,0.27,88,72
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,08/04,0.37,92,72
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,08/05,0.12,91,72
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,08/06,0.22,95,73
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,08/07,0,96,72
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,08/08,0,98,72
GHCND:USC00381944,COLUMBIA UNIVERSITY OF SC SC US,74.4,33.99151,-81.02409,2018,08/09,0,97,81
